,Arrond,Arrond_Nom,Date_Plantation,Longitude,Latitude
33095,1,Ahuntsic - Cartierville,2017-06-01,-73.669041,45.555524
33096,1,Ahuntsic - Cartierville,2017-06-01,-73.669325,45.555596
33099,1,Ahuntsic - Cartierville,2017-06-01,-73.670264,45.555846
33101,1,Ahuntsic - Cartierville,2017-05-30,-73.638667,45.546711
33102,1,Ahuntsic - Cartierville,2017-05-30,-73.638434,45.546639
33104,1,Ahuntsic - Cartierville,2011-06-09,-73.654222,45.551235
33116,1,Ahuntsic - Cartierville,2017-05-31,-73.640745,45.547171
33121,1,Ahuntsic - Cartierville,2017-05-31,-73.642262,45.547615
33125,1,Ahuntsic - Cartierville,2017-05-31,-73.643319,45.547924
33126,1,Ahuntsic - Cartierville,2013-04-30,-73.643488,45.547978
33128,1,Ahuntsic - Cartierville,2017-05-31,-73.643983,45.548117
33132,1,Ahuntsic - Cartierville,2013-04-30,-73.645386,45.548524
33133,1,Ahuntsic - Cartierville,2017-05-31,-73.645956,45.54869
33138,1,Ahuntsic - Cartierville,2013-04-30,-73.648369,45.549393
33144,1,Ahuntsic - Cartierville,2011-07-05,-73.650413,45.549989
33159,1,Ahuntsic - Cartierville,2011-06-09,-73.657435,45.552031
33161,1,Ahuntsic - Cartierville,2011-06-09,-73.657633,45.55209
33162,1,Ahuntsic - Cartierville,2017-05-31,-73.659524,45.552631
33163,1,Ahuntsic - Cartierville,2017-05-31,-73.659685,45.552676
33164,1,Ahuntsic - Cartierville,2017-05-31,-73.660059,45.552788
33165,1,Ahuntsic - Cartierville,2017-05-31,-73.660223,45.552837
33166,1,Ahuntsic - Cartierville,2017-05-31,-73.660352,45.552878
33167,1,Ahuntsic - Cartierville,2013-05-15,-73.660648,45.552963
33168,1,Ahuntsic - Cartierville,2011-06-09,-73.661137,45.553101
33169,1,Ahuntsic - Cartierville,2017-05-31,-73.66139,45.553178
33171,1,Ahuntsic - Cartierville,2017-05-31,-73.66236,45.553455
33174,1,Ahuntsic - Cartierville,2017-05-31,-73.662537,45.553509
33180,1,Ahuntsic - Cartierville,2013-05-15,-73.665492,45.554368
33181,1,Ahuntsic - Cartierville,2017-05-31,-73.665331,45.554319
33183,1,Ahuntsic - Cartierville,2017-05-31,-73.666805,45.554753
33185,1,Ahuntsic - Cartierville,2017-05-31,-73.666523,45.554673
33190,1,Ahuntsic - Cartierville,2017-11-08,-73.669984,45.555631
33191,1,Ahuntsic - Cartierville,2017-11-08,-73.670115,45.555666
33192,1,Ahuntsic - Cartierville,2017-06-01,-73.670241,45.555702
33199,1,Ahuntsic - Cartierville,2011-09-29,-73.693959,45.536934
33200,1,Ahuntsic - Cartierville,2011-09-29,-73.694078,45.53683
33202,1,Ahuntsic - Cartierville,2011-09-29,-73.694216,45.536462
33206,1,Ahuntsic - Cartierville,2017-10-16,-73.660779,45.549354
33210,1,Ahuntsic - Cartierville,2014-05-06,-73.665294,45.55072
33211,1,Ahuntsic - Cartierville,2017-10-11,-73.665715,45.550841
33212,1,Ahuntsic - Cartierville,2011-05-25,-73.66647,45.551069
33213,1,Ahuntsic - Cartierville,2017-10-11,-73.66676,45.551154
33218,1,Ahuntsic - Cartierville,2010-11-10,-73.668647,45.551727
33221,1,Ahuntsic - Cartierville,2017-10-12,-73.670569,45.552292
33222,1,Ahuntsic - Cartierville,2017-10-12,-73.670859,45.552417
33223,1,Ahuntsic - Cartierville,2017-10-12,-73.671098,45.552453
33224,1,Ahuntsic - Cartierville,2015-06-10,-73.671011,45.552424
33227,1,Ahuntsic - Cartierville,2010-06-01,-73.672044,45.552739
33229,1,Ahuntsic - Cartierville,2017-10-12,-73.673052,45.553039
33230,1,Ahuntsic - Cartierville,2012-05-31,-73.659441,45.548789
33231,1,Ahuntsic - Cartierville,2011-05-25,-73.661466,45.549389
33232,1,Ahuntsic - Cartierville,2015-06-10,-73.661568,45.549428
33234,1,Ahuntsic - Cartierville,2015-06-10,-73.663,45.549865
33235,1,Ahuntsic - Cartierville,2018-06-13,-73.663701,45.550128
33236,1,Ahuntsic - Cartierville,2017-10-11,-73.664399,45.550285
33237,1,Ahuntsic - Cartierville,2010-11-09,-73.664507,45.550318
33238,1,Ahuntsic - Cartierville,2014-05-06,-73.664717,45.550388
33240,1,Ahuntsic - Cartierville,2017-10-11,-73.665764,45.550701
33244,1,Ahuntsic - Cartierville,2017-10-31,-73.668039,45.551391
33246,1,Ahuntsic - Cartierville,2017-10-31,-73.668732,45.551599
33248,1,Ahuntsic - Cartierville,2017-10-12,-73.67052,45.552156
33249,1,Ahuntsic - Cartierville,2015-06-10,-73.671467,45.552448
33250,1,Ahuntsic - Cartierville,2015-06-10,-73.672074,45.552631
33252,1,Ahuntsic - Cartierville,2015-06-10,-73.671758,45.552536
33253,1,Ahuntsic - Cartierville,2015-06-10,-73.671917,45.552586
33256,1,Ahuntsic - Cartierville,2015-06-10,-73.667397,45.551195
33257,1,Ahuntsic - Cartierville,2018-11-12,-73.697942,45.527758
33258,1,Ahuntsic - Cartierville,2018-11-07,-73.698111,45.52787
33259,1,Ahuntsic - Cartierville,2018-11-12,-73.698287,45.527978
33260,1,Ahuntsic - Cartierville,2015-11-12,-73.698908,45.528368
33262,1,Ahuntsic - Cartierville,2015-10-26,-73.699331,45.528635
33263,1,Ahuntsic - Cartierville,2015-11-18,-73.699807,45.528935
33264,1,Ahuntsic - Cartierville,2012-04-30,-73.70086,45.529598
33265,1,Ahuntsic - Cartierville,2015-11-18,-73.70098,45.529676
33266,1,Ahuntsic - Cartierville,2012-04-30,-73.701134,45.529773
33267,1,Ahuntsic - Cartierville,2012-04-30,-73.70129,45.529871
33268,1,Ahuntsic - Cartierville,2014-10-21,-73.701727,45.530147
33269,1,Ahuntsic - Cartierville,2018-11-07,-73.702113,45.530392
33270,1,Ahuntsic - Cartierville,2015-11-18,-73.7021,45.530383
33272,1,Ahuntsic - Cartierville,2012-04-30,-73.702728,45.530778
33276,1,Ahuntsic - Cartierville,2015-11-19,-73.703978,45.531565
33277,1,Ahuntsic - Cartierville,2015-10-21,-73.704069,45.531626
33278,1,Ahuntsic - Cartierville,2010-05-19,-73.70417,45.531689
33279,1,Ahuntsic - Cartierville,2012-05-01,-73.704279,45.531756
33280,1,Ahuntsic - Cartierville,2015-10-21,-73.7044,45.531832
33282,1,Ahuntsic - Cartierville,2012-05-01,-73.705472,45.532505
33288,1,Ahuntsic - Cartierville,2014-10-02,-73.7075,45.533784
33290,1,Ahuntsic - Cartierville,2014-10-02,-73.707737,45.53393
33291,1,Ahuntsic - Cartierville,2014-10-02,-73.707909,45.53404
33295,1,Ahuntsic - Cartierville,2018-11-20,-73.711488,45.536282
33296,1,Ahuntsic - Cartierville,2018-11-07,-73.711579,45.536346
33299,1,Ahuntsic - Cartierville,2015-10-21,-73.712081,45.536668
33300,1,Ahuntsic - Cartierville,2015-11-18,-73.712554,45.536957
33301,1,Ahuntsic - Cartierville,2018-11-07,-73.700341,45.529275
33302,1,Ahuntsic - Cartierville,2018-11-07,-73.700202,45.529189
33303,1,Ahuntsic - Cartierville,2015-11-18,-73.700426,45.529326
33304,1,Ahuntsic - Cartierville,2014-10-02,-73.706426,45.533108
33305,1,Ahuntsic - Cartierville,2018-11-07,-73.698338,45.527802
33306,1,Ahuntsic - Cartierville,2015-10-21,-73.698467,45.527884
33308,1,Ahuntsic - Cartierville,2015-11-18,-73.699162,45.528322
33309,1,Ahuntsic - Cartierville,2019-05-30,-73.69956,45.528573
33310,1,Ahuntsic - Cartierville,2018-11-07,-73.700726,45.52931
33312,1,Ahuntsic - Cartierville,2013-09-19,-73.701171,45.529586
33314,1,Ahuntsic - Cartierville,2019-05-30,-73.701571,45.529839
33315,1,Ahuntsic - Cartierville,2013-09-19,-73.701711,45.52993
33317,1,Ahuntsic - Cartierville,2011-06-16,-73.702395,45.530358
33318,1,Ahuntsic - Cartierville,2013-09-19,-73.702719,45.530565
33320,1,Ahuntsic - Cartierville,2015-11-19,-73.703754,45.531217
33322,1,Ahuntsic - Cartierville,2015-11-19,-73.704119,45.531445
33326,1,Ahuntsic - Cartierville,2011-06-16,-73.704709,45.531815
33330,1,Ahuntsic - Cartierville,2015-11-19,-73.705512,45.532325
33331,1,Ahuntsic - Cartierville,2010-09-29,-73.705719,45.532459
33332,1,Ahuntsic - Cartierville,2015-11-19,-73.705858,45.532545
33335,1,Ahuntsic - Cartierville,2015-11-18,-73.707126,45.53334
33336,1,Ahuntsic - Cartierville,2013-04-30,-73.707294,45.533447
33337,1,Ahuntsic - Cartierville,2014-10-06,-73.707585,45.533632
33339,1,Ahuntsic - Cartierville,2014-10-06,-73.70815,45.533986
33340,1,Ahuntsic - Cartierville,2011-06-16,-73.708294,45.534075
33341,1,Ahuntsic - Cartierville,2014-10-06,-73.708584,45.534263
33342,1,Ahuntsic - Cartierville,2014-10-06,-73.708728,45.534353
33343,1,Ahuntsic - Cartierville,2014-10-06,-73.708874,45.534443
33347,1,Ahuntsic - Cartierville,2018-11-07,-73.711463,45.53608
33348,1,Ahuntsic - Cartierville,2012-09-25,-73.712161,45.536525
33349,1,Ahuntsic - Cartierville,2015-11-18,-73.700443,45.529135
33350,1,Ahuntsic - Cartierville,2019-05-30,-73.700335,45.529063
33353,1,Ahuntsic - Cartierville,2019-05-30,-73.700396,45.529105
33358,1,Ahuntsic - Cartierville,2016-11-11,-73.640969,45.555351
33359,1,Ahuntsic - Cartierville,2015-11-09,-73.640935,45.555416
33363,1,Ahuntsic - Cartierville,2017-06-06,-73.639204,45.557629
33372,1,Ahuntsic - Cartierville,2017-11-08,-73.638109,45.558864
33373,1,Ahuntsic - Cartierville,2017-11-08,-73.637925,45.559071
33389,1,Ahuntsic - Cartierville,2014-05-21,-73.639431,45.557053
33390,1,Ahuntsic - Cartierville,2014-09-24,-73.639491,45.556986
33392,1,Ahuntsic - Cartierville,2019-06-18,-73.638531,45.558083
33400,1,Ahuntsic - Cartierville,2015-10-06,-73.647616,45.543892
33401,1,Ahuntsic - Cartierville,2015-10-06,-73.647468,45.54414
33403,1,Ahuntsic - Cartierville,2015-10-06,-73.647368,45.54432
33404,1,Ahuntsic - Cartierville,2018-11-24,-73.647326,45.544387
33405,1,Ahuntsic - Cartierville,2018-11-24,-73.647296,45.54445
33407,1,Ahuntsic - Cartierville,2018-11-24,-73.647227,45.544563
33408,1,Ahuntsic - Cartierville,2019-10-09,-73.647192,45.544626
33409,1,Ahuntsic - Cartierville,2019-10-09,-73.647156,45.544693
33410,1,Ahuntsic - Cartierville,2019-10-09,-73.64712,45.544752
33411,1,Ahuntsic - Cartierville,2019-10-09,-73.647058,45.544855
33412,1,Ahuntsic - Cartierville,2019-10-09,-73.647025,45.544914
33413,1,Ahuntsic - Cartierville,2019-10-09,-73.646875,45.54518
33416,1,Ahuntsic - Cartierville,2019-10-09,-73.646992,45.544971
33417,1,Ahuntsic - Cartierville,2019-10-09,-73.646909,45.54511
33433,1,Ahuntsic - Cartierville,2019-05-14,-73.649364,45.540911
33444,1,Ahuntsic - Cartierville,2014-06-05,-73.654172,45.564683
33445,1,Ahuntsic - Cartierville,2014-06-05,-73.653961,45.565093
33446,1,Ahuntsic - Cartierville,2011-11-02,-73.653899,45.565178
33448,1,Ahuntsic - Cartierville,2010-06-08,-73.653768,45.565426
33449,1,Ahuntsic - Cartierville,2011-11-01,-73.653669,45.565619
33453,1,Ahuntsic - Cartierville,2011-11-02,-73.653917,45.564715
33455,1,Ahuntsic - Cartierville,2015-05-28,-73.653763,45.565043
33456,1,Ahuntsic - Cartierville,2014-06-05,-73.653596,45.565296
33505,1,Ahuntsic - Cartierville,2010-10-07,-73.647732,45.562788
33509,1,Ahuntsic - Cartierville,2016-11-14,-73.647107,45.563275
33512,1,Ahuntsic - Cartierville,2016-10-31,-73.69846,45.533629
33513,1,Ahuntsic - Cartierville,2016-10-31,-73.698518,45.533698
33514,1,Ahuntsic - Cartierville,2016-10-31,-73.698613,45.533761
33515,1,Ahuntsic - Cartierville,2016-10-31,-73.698704,45.533819
33516,1,Ahuntsic - Cartierville,2016-10-31,-73.698797,45.533876
33517,1,Ahuntsic - Cartierville,2016-10-31,-73.698892,45.533935
33518,1,Ahuntsic - Cartierville,2016-10-31,-73.698977,45.533987
33519,1,Ahuntsic - Cartierville,2016-10-31,-73.69906,45.534038
33520,1,Ahuntsic - Cartierville,2016-10-31,-73.699326,45.534205
33521,1,Ahuntsic - Cartierville,2016-10-31,-73.699418,45.534264
33522,1,Ahuntsic - Cartierville,2016-10-31,-73.699511,45.534324
33523,1,Ahuntsic - Cartierville,2016-10-31,-73.699611,45.534381
33524,1,Ahuntsic - Cartierville,2016-10-31,-73.699707,45.534442
33525,1,Ahuntsic - Cartierville,2016-10-31,-73.699809,45.534508
33526,1,Ahuntsic - Cartierville,2016-10-31,-73.699921,45.534576
33527,1,Ahuntsic - Cartierville,2016-10-31,-73.700028,45.534641
33528,1,Ahuntsic - Cartierville,2016-10-31,-73.700123,45.534703
33529,1,Ahuntsic - Cartierville,2016-10-31,-73.700226,45.534767
33530,1,Ahuntsic - Cartierville,2016-10-31,-73.700321,45.534825
33531,1,Ahuntsic - Cartierville,2016-10-31,-73.700414,45.534884
33532,1,Ahuntsic - Cartierville,2016-10-31,-73.700504,45.534943
33533,1,Ahuntsic - Cartierville,2016-10-31,-73.700607,45.534984
33534,1,Ahuntsic - Cartierville,2016-10-31,-73.700709,45.534984
33535,1,Ahuntsic - Cartierville,2016-10-31,-73.699915,45.53442
33537,1,Ahuntsic - Cartierville,2019-10-11,-73.630484,45.556591
33541,1,Ahuntsic - Cartierville,2019-10-11,-73.630801,45.557225
33542,1,Ahuntsic - Cartierville,2011-09-22,-73.630903,45.55727
33558,1,Ahuntsic - Cartierville,2017-10-31,-73.651812,45.566619
33561,1,Ahuntsic - Cartierville,2012-10-25,-73.652553,45.56693
33563,1,Ahuntsic - Cartierville,2017-11-13,-73.653604,45.567368
33564,1,Ahuntsic - Cartierville,2017-10-31,-73.651057,45.566307
33565,1,Ahuntsic - Cartierville,2014-10-08,-73.651416,45.566275
33569,1,Ahuntsic - Cartierville,2017-10-31,-73.65191,45.566481
33570,1,Ahuntsic - Cartierville,2017-10-31,-73.652421,45.566692
33580,1,Ahuntsic - Cartierville,2014-09-25,-73.706022,45.536294
33587,1,Ahuntsic - Cartierville,2016-11-15,-73.66031,45.531781
33588,1,Ahuntsic - Cartierville,2016-11-15,-73.660349,45.531719
33590,1,Ahuntsic - Cartierville,2016-11-15,-73.659739,45.532317
33606,1,Ahuntsic - Cartierville,2014-10-23,-73.672401,45.542561
33624,1,Ahuntsic - Cartierville,2014-10-23,-73.673396,45.542704
33627,1,Ahuntsic - Cartierville,2016-11-11,-73.687975,45.534794
33630,1,Ahuntsic - Cartierville,2015-11-04,-73.648289,45.539237
33632,1,Ahuntsic - Cartierville,2019-05-14,-73.649991,45.539709
33633,1,Ahuntsic - Cartierville,2015-11-04,-73.650276,45.539819
33634,1,Ahuntsic - Cartierville,2015-11-04,-73.650508,45.539887
33636,1,Ahuntsic - Cartierville,2015-11-05,-73.651057,45.540048
33639,1,Ahuntsic - Cartierville,2015-11-05,-73.652625,45.540506
33641,1,Ahuntsic - Cartierville,2013-11-06,-73.665887,45.544767
33644,1,Ahuntsic - Cartierville,2018-11-14,-73.666212,45.54487
33647,1,Ahuntsic - Cartierville,2013-11-06,-73.667998,45.545398
33648,1,Ahuntsic - Cartierville,2012-10-11,-73.668135,45.545434
33649,1,Ahuntsic - Cartierville,2012-10-11,-73.668279,45.545479
33650,1,Ahuntsic - Cartierville,2018-11-13,-73.668472,45.545551
33651,1,Ahuntsic - Cartierville,2018-11-13,-73.66861,45.545592
33652,1,Ahuntsic - Cartierville,2018-11-13,-73.668731,45.545629
33653,1,Ahuntsic - Cartierville,2018-11-13,-73.668833,45.54566
33666,1,Ahuntsic - Cartierville,2018-11-14,-73.676027,45.547846
33667,1,Ahuntsic - Cartierville,2018-11-14,-73.676145,45.547882
33668,1,Ahuntsic - Cartierville,2018-11-14,-73.676394,45.547958
33670,1,Ahuntsic - Cartierville,2015-11-04,-73.647471,45.538997
33671,1,Ahuntsic - Cartierville,2015-11-04,-73.647572,45.539028
33672,1,Ahuntsic - Cartierville,2015-11-04,-73.647659,45.539055
33673,1,Ahuntsic - Cartierville,2018-11-13,-73.662474,45.543778
33676,1,Ahuntsic - Cartierville,2015-11-04,-73.64737,45.538971
33677,1,Ahuntsic - Cartierville,2018-11-13,-73.662862,45.543889
33678,1,Ahuntsic - Cartierville,2018-11-14,-73.673271,45.547001
33679,1,Ahuntsic - Cartierville,2018-11-14,-73.673353,45.547026
33680,1,Ahuntsic - Cartierville,2019-05-14,-73.647197,45.53889
33683,1,Ahuntsic - Cartierville,2018-11-24,-73.649461,45.53944
33687,1,Ahuntsic - Cartierville,2019-05-14,-73.650334,45.539716
33688,1,Ahuntsic - Cartierville,2014-10-29,-73.667942,45.545218
33692,1,Ahuntsic - Cartierville,2011-10-26,-73.668976,45.545545
33694,1,Ahuntsic - Cartierville,2010-11-03,-73.673837,45.547009
33696,1,Ahuntsic - Cartierville,2011-10-26,-73.67411,45.547103
33700,1,Ahuntsic - Cartierville,2012-10-11,-73.67519,45.54743
33701,1,Ahuntsic - Cartierville,2012-10-11,-73.675705,45.547582
33702,1,Ahuntsic - Cartierville,2018-11-14,-73.676271,45.54775
33746,1,Ahuntsic - Cartierville,2012-09-25,-73.724146,45.526547
33750,1,Ahuntsic - Cartierville,2015-09-22,-73.72636,45.525272
33751,1,Ahuntsic - Cartierville,2015-09-22,-73.726509,45.525159
33752,1,Ahuntsic - Cartierville,2015-09-22,-73.728274,45.524494
33753,1,Ahuntsic - Cartierville,2015-09-21,-73.728826,45.524002
33754,1,Ahuntsic - Cartierville,2015-09-21,-73.729368,45.523479
33755,1,Ahuntsic - Cartierville,2015-09-29,-73.729704,45.523149
33756,1,Ahuntsic - Cartierville,2015-09-21,-73.729511,45.523335
33757,1,Ahuntsic - Cartierville,2015-09-22,-73.727112,45.524763
33758,1,Ahuntsic - Cartierville,2015-09-22,-73.727226,45.524712
33759,1,Ahuntsic - Cartierville,2015-09-22,-73.727581,45.524554
33762,1,Ahuntsic - Cartierville,2015-09-22,-73.726217,45.525146
33766,1,Ahuntsic - Cartierville,2015-09-23,-73.727224,45.52452
33768,1,Ahuntsic - Cartierville,2015-09-23,-73.728324,45.524215
33769,1,Ahuntsic - Cartierville,2015-09-21,-73.729163,45.523399
33770,1,Ahuntsic - Cartierville,2015-09-21,-73.729317,45.523248
33772,1,Ahuntsic - Cartierville,2015-09-21,-73.729512,45.523058
33773,1,Ahuntsic - Cartierville,2015-09-23,-73.727956,45.524467
33774,1,Ahuntsic - Cartierville,2015-09-23,-73.728029,45.524447
33775,1,Ahuntsic - Cartierville,2016-11-09,-73.696783,45.530847
33776,1,Ahuntsic - Cartierville,2020-06-30,-73.696527,45.530807
33779,1,Ahuntsic - Cartierville,2016-10-04,-73.684743,45.533107
33780,1,Ahuntsic - Cartierville,2016-10-04,-73.68467,45.533162
33781,1,Ahuntsic - Cartierville,2016-10-04,-73.684946,45.532966
33786,1,Ahuntsic - Cartierville,2014-09-25,-73.717016,45.535013
33788,1,Ahuntsic - Cartierville,2019-09-12,-73.718477,45.535932
33790,1,Ahuntsic - Cartierville,2019-09-12,-73.717578,45.535196
33796,1,Ahuntsic - Cartierville,2016-11-06,-73.72369,45.532428
33797,1,Ahuntsic - Cartierville,2019-07-31,-73.724451,45.532406
33798,1,Ahuntsic - Cartierville,2016-11-30,-73.72473,45.532505
33799,1,Ahuntsic - Cartierville,2015-10-28,-73.724847,45.532576
33800,1,Ahuntsic - Cartierville,2015-10-28,-73.723352,45.532476
33801,1,Ahuntsic - Cartierville,2016-06-06,-73.723471,45.532377
33802,1,Ahuntsic - Cartierville,2016-05-16,-73.723623,45.532268
33803,1,Ahuntsic - Cartierville,2015-11-17,-73.723704,45.532223
33804,1,Ahuntsic - Cartierville,2015-11-17,-73.723769,45.53221
33805,1,Ahuntsic - Cartierville,2016-06-06,-73.723951,45.532207
33806,1,Ahuntsic - Cartierville,2015-11-17,-73.724128,45.532222
33807,1,Ahuntsic - Cartierville,2016-06-06,-73.724272,45.53224
33809,1,Ahuntsic - Cartierville,2016-06-06,-73.72464,45.532293
33810,1,Ahuntsic - Cartierville,2015-10-28,-73.724743,45.532328
33811,1,Ahuntsic - Cartierville,2018-11-07,-73.725278,45.532576
33812,1,Ahuntsic - Cartierville,2019-07-25,-73.725242,45.532571
33813,1,Ahuntsic - Cartierville,2019-07-31,-73.725117,45.532553
33814,1,Ahuntsic - Cartierville,2019-07-25,-73.72537,45.532584
33815,1,Ahuntsic - Cartierville,2019-07-25,-73.725278,45.532576
33816,1,Ahuntsic - Cartierville,2016-06-06,-73.72541,45.532517
33817,1,Ahuntsic - Cartierville,2015-10-28,-73.725427,45.532441
33818,1,Ahuntsic - Cartierville,2015-10-28,-73.72545,45.532332
33821,1,Ahuntsic - Cartierville,2015-10-28,-73.725494,45.532142
33825,1,Ahuntsic - Cartierville,2013-10-08,-73.626442,45.554598
33844,1,Ahuntsic - Cartierville,2016-11-10,-73.646826,45.571263
33850,1,Ahuntsic - Cartierville,2016-11-10,-73.648777,45.572081
33852,1,Ahuntsic - Cartierville,2016-11-10,-73.649573,45.572415
33854,1,Ahuntsic - Cartierville,2019-11-29,-73.650794,45.572925
33856,1,Ahuntsic - Cartierville,2016-11-10,-73.651692,45.573298
33857,1,Ahuntsic - Cartierville,2016-11-10,-73.653557,45.574068
33858,1,Ahuntsic - Cartierville,2015-11-09,-73.644425,45.570144
33859,1,Ahuntsic - Cartierville,2016-11-10,-73.645489,45.570588
33860,1,Ahuntsic - Cartierville,2015-11-09,-73.64628,45.57092
33861,1,Ahuntsic - Cartierville,2015-11-09,-73.646558,45.571037
33862,1,Ahuntsic - Cartierville,2015-11-09,-73.646676,45.571082
33863,1,Ahuntsic - Cartierville,2010-06-09,-73.646895,45.571176
33864,1,Ahuntsic - Cartierville,2012-10-30,-73.648005,45.571633
33865,1,Ahuntsic - Cartierville,2011-11-03,-73.648529,45.571853
33866,1,Ahuntsic - Cartierville,2016-11-09,-73.649196,45.57214
33867,1,Ahuntsic - Cartierville,2016-11-09,-73.649817,45.572387
33868,1,Ahuntsic - Cartierville,2016-11-09,-73.65028,45.572589
33869,1,Ahuntsic - Cartierville,2016-11-09,-73.651106,45.57292
33870,1,Ahuntsic - Cartierville,2015-11-09,-73.651169,45.572956
33871,1,Ahuntsic - Cartierville,2015-11-09,-73.651509,45.573095
33872,1,Ahuntsic - Cartierville,2015-11-09,-73.651606,45.573136
33873,1,Ahuntsic - Cartierville,2015-11-09,-73.651901,45.573266
33874,1,Ahuntsic - Cartierville,2016-11-10,-73.644957,45.570368
33878,1,Ahuntsic - Cartierville,2015-11-09,-73.651761,45.573207
33879,1,Ahuntsic - Cartierville,2015-11-09,-73.652466,45.573504
33885,1,Ahuntsic - Cartierville,2016-11-08,-73.64812,45.571563
33886,1,Ahuntsic - Cartierville,2016-11-08,-73.648362,45.571664
33887,1,Ahuntsic - Cartierville,2016-11-08,-73.648512,45.571727
33889,1,Ahuntsic - Cartierville,2016-11-08,-73.648752,45.571827
33896,1,Ahuntsic - Cartierville,2018-11-29,-73.651153,45.572826
33897,1,Ahuntsic - Cartierville,2018-11-29,-73.651248,45.572866
33898,1,Ahuntsic - Cartierville,2018-11-29,-73.651372,45.572916
33899,1,Ahuntsic - Cartierville,2016-11-08,-73.651451,45.572954
33900,1,Ahuntsic - Cartierville,2016-11-08,-73.651562,45.573001
33907,1,Ahuntsic - Cartierville,2016-11-09,-73.644944,45.570242
33908,1,Ahuntsic - Cartierville,2016-11-09,-73.644446,45.570023
33910,1,Ahuntsic - Cartierville,2016-11-09,-73.644548,45.570071
33913,1,Ahuntsic - Cartierville,2016-10-04,-73.683215,45.53266
33916,1,Ahuntsic - Cartierville,2014-10-20,-73.683691,45.532912
33917,1,Ahuntsic - Cartierville,2014-10-20,-73.683849,45.532996
33918,1,Ahuntsic - Cartierville,2014-10-20,-73.684014,45.533082
33919,1,Ahuntsic - Cartierville,2016-09-29,-73.684427,45.533297
